uscounty,Coleman,4180,24924,2,21286,21314,196888
uscounty,Yukon-Koyukuk,557,1210,1,1027,1027,49432
uscounty,Navajo,2459,6018,0,4764,5055,196888
uscounty,Lincoln,1883,4115,0,3273,3656,196888
uscounty,Ochiltree,1077,3832,1,3261,3207,49432
uscounty,Crane,2397,7444,1,6195,6233,196888
uscounty,Big Horn,1262,3709,0,3113,3123,49432
uscounty,Hickman,3031,7676,2,6206,6428,196888
uscounty,Tunica,1151,3597,0,3287,3254,49432
uscounty,Harrison,5562,20274,0,16919,16884,196888
uscounty,Canóvanas,1292,2825,0,2139,2225,49432
uscounty,Bartholomew,1256,2564,0,1925,2194,49432
uscounty,Paulding,1641,3516,0,2560,2458,49432
uscounty,Brown,9746,40115,0,27924,32149,786712
uscounty,Putnam,2607,5924,3,4337,5193,196888
uscounty,Ward,1146,2119,0,1649,1756,49432
uscounty,Worcester,7114,17661,0,14637,14955,786712
uscounty,Logan,764,1865,1,1543,1561,49432
uscounty,Kings,449,1062,0,853,864,12568
uscounty,San Diego,6209,31280,1,25438,25627,196888
uscounty,Salinas,5297,18755,0,15698,15721,196888
uscounty,Crawford,8677,30845,2,23756,23832,786712
uscounty,Naguabo,1323,3149,0,2212,2717,49432
uscounty,Cass,532,1087,0,953,916,49432
uscounty,Dutchess,3564,15286,1,11996,12114,196888
uscounty,Washington,1001,1943,0,1393,1475,49432
uscounty,Pueblo,1152,2430,0,1975,1836,49432
uscounty,Douglas,1825,8129,0,6772,6803,196888
uscounty,Bottineau,1077,2911,0,2407,2513,49432
uscounty,Cumberland,1054,3277,0,2680,2655,49432
uscounty,Hot Springs,948,3186,0,2756,2756,49432
uscounty,Alcona,5084,14940,0,12419,12379,196888
uscounty,Placer,1727,4027,1,3065,3289,196888
uscounty,Searcy,1169,2884,0,2040,2195,49432
uscounty,Lynn,1108,2144,0,1594,1592,49432
uscounty,Otsego,2248,7060,0,6136,6090,196888
uscounty,Richmond,513,943,0,770,756,49432
uscounty,Hoke,1445,3052,0,2503,2533,49432
uscounty,Otoe,17050,76958,0,61920,63586,786712
uscounty,Cameron,1386,2827,0,1949,2155,49432
uscounty,Dorchester,3730,10439,1,8452,8620,196888
uscounty,Waseca,1603,3586,1,2939,3022,196888
uscounty,Brule,1035,2445,1,2065,2094,49432
uscounty,Warren,2464,10105,0,7493,7899,196888
uscounty,Clark,1526,2987,0,1985,2425,49432
uscounty,Robertson,8173,33340,0,25097,26577,786712
uscounty,Lake,2728,9481,1,7423,7950,196888
uscounty,Berkeley,864,1678,1,1122,1341,49432
uscounty,Garland,2734,11004,1,9373,9354,196888
uscounty,Osage,1351,3146,0,2610,2674,49432
uscounty,Trumbull,1641,4409,1,3505,3697,49432
uscounty,Mills,1828,5574,0,4539,4773,196888
uscounty,Oldham,2389,6589,0,4989,5470,196888
uscounty,Butler,1532,2695,0,1921,2107,49432
uscounty,Idaho,892,2091,0,1391,1804,49432
uscounty,Marion,5280,18395,1,15316,15238,196888
uscounty,Buckingham,1825,4145,1,3297,3267,196888
uscounty,Cabarrus,2494,7627,0,6442,6534,196888
uscounty,Webster,1576,6474,0,5199,5136,196888
uscounty,Davis,5454,29217,1,22547,23094,196888
uscounty,Cottonwood,1572,3292,0,2546,2632,49432
uscounty,Okeechobee,2598,6601,0,4883,5282,196888
uscounty,Union,1176,3011,1,2290,2477,49432
uscounty,Black Hawk,2903,12996,1,10988,10976,196888
uscounty,Sabine,2046,4740,2,3029,4126,196888
uscounty,Pike,4595,12485,0,9214,9898,196888
uscounty,Tuscaloosa,2814,9406,1,7639,7761,196888
uscounty,Wilcox,3899,12259,0,10137,10100,196888
uscounty,Montgomery,1232,2799,0,2208,2248,49432
uscounty,Kearney,1218,3048,0,2254,2579,49432
uscounty,Hitchcock,1008,2343,1,2036,2037,49432
uscounty,New Castle,4580,12504,2,10331,10644,196888
uscounty,Teton,849,2205,1,2068,2036,49432
uscounty,Rock Island,3519,16611,0,13993,13984,196888
uscounty,Gloucester,1171,3502,0,2970,2998,49432
uscounty,Sevier,862,1957,0,1311,1560,49432
uscounty,Cass,1030,2200,0,1484,1716,49432
uscounty,Power,812,1777,1,1217,1303,49432
uscounty,Carroll,1301,3545,1,3083,3057,49432
uscounty,Philadelphia,1694,4401,2,3608,3574,196888
uscounty,Washakie,5584,17163,0,14238,14152,196888
uscounty,Camden,2750,7819,0,6249,6347,196888
uscounty,Tompkins,1468,2616,0,1864,1835,49432
uscounty,Jefferson,960,2030,0,1178,1661,49432
uscounty,Lincoln,6819,19721,1,15681,16463,786712
uscounty,Vernon,2510,24632,0,18945,19690,196888
uscounty,Iron,2517,5228,0,3203,4717,196888
uscounty,Hopkins,1093,2395,0,1725,1776,49432
uscounty,Albany,936,1764,0,1295,1351,49432
uscounty,Houston,904,1633,0,1045,1216,49432
uscounty,Monroe,2783,7725,0,5972,6381,196888
uscounty,Rush,759,1705,0,1370,1461,49432
uscounty,Montgomery,1318,2600,0,2169,2395,49432
uscounty,Stanton,7630,17958,1,14563,14729,196888
uscounty,Lee,1905,4497,2,2848,3883,196888
uscounty,Koochiching,4507,13636,0,11162,11343,196888
uscounty,Bexar,828,1623,0,990,1423,49432
uscounty,Boulder,2186,7596,1,5795,6039,196888
uscounty,Jefferson,2585,6841,2,5409,5812,196888
uscounty,Mayes,418,871,0,649,681,49432
uscounty,Watonwan,1644,3781,0,3076,3160,196888
uscounty,Blaine,4502,11978,1,9521,10338,196888
uscounty,Jefferson Davis,1068,2087,0,1753,1699,49432
uscounty,Sully,1140,2402,0,1854,1987,49432
uscounty,Denver,723,1508,0,1233,1336,49432
uscounty,Coal,4790,11856,3,8701,10279,196888
uscounty,Carter,1140,3246,0,2437,2646,49432
uscounty,Upton,1717,5102,0,4329,4266,196888
uscounty,Gibson,1096,2435,0,1701,1932,49432
uscounty,Kimball,2861,36824,1,29495,30664,196888
uscounty,Kendall,2898,8292,1,6705,6722,196888
uscounty,District of Columbia,4231,15336,0,11857,12337,196888
uscounty,Montrose,1006,2292,0,1597,1786,49432
uscounty,Wright,1425,4249,1,3461,3557,49432
uscounty,Kenosha,2179,9434,1,7646,7749,196888
uscounty,Eagle,5718,20202,2,16510,16449,196888
uscounty,San Francisco,6393,27597,2,21162,21828,196888
uscounty,San Miguel,3428,8690,0,6678,7076,196888
uscounty,Anchorage,916,1843,0,1502,1559,49432
uscounty,St. Johns,1556,3566,0,3196,3168,196888
uscounty,Choctaw,4814,19467,0,14000,15336,196888
uscounty,Grundy,1503,3052,0,2762,2660,49432
uscounty,Lake,722,1589,0,1330,1386,49432
uscounty,Ottawa,2964,13420,1,10748,10878,196888
uscounty,Cook,2142,6496,0,5488,5436,196888
uscounty,Gallatin,2329,6395,0,4594,5330,196888
uscounty,Greenwood,961,1834,2,1282,1431,49432
uscounty,Franklin,546,1254,1,906,1035,49432
uscounty,Clay,2584,8900,0,7861,7764,196888
uscounty,Haywood,1060,2241,1,1872,1873,49432
uscounty,Box Elder,652,1411,1,1147,1119,49432
uscounty,Tippah,1328,3081,1,2384,2679,49432
uscounty,Marshall,3446,10776,4,8260,8294,196888
uscounty,Jackson,2964,5454,0,4163,4712,196888
uscounty,Elmore,817,1808,0,1303,1349,49432
uscounty,Baltimore,1129,2874,0,2201,2286,49432
uscounty,Benson,2049,4954,2,4430,4503,196888
uscounty,Pike,603,1268,1,801,1151,49432
uscounty,Lawrence,3795,13752,1,10625,11614,196888
uscounty,Scott,1518,3346,0,2459,2667,49432
uscounty,Adams,1222,2252,0,1691,1794,49432
uscounty,Erath,2721,7060,0,5663,6178,196888
uscounty,Habersham,2035,11306,2,9329,9527,196888
uscounty,Wilkinson,4460,24404,2,19130,19382,196888
uscounty,Monongalia,1224,2431,0,2288,2274,49432
uscounty,Crawford,1153,2444,0,1654,1829,49432
uscounty,DeSoto,1746,4970,0,3868,4116,196888
uscounty,New London,3989,11257,0,9197,9267,196888
uscounty,Guernsey,824,2543,0,2150,2164,49432
uscounty,Barry,17411,68154,1,50060,55738,786712
uscounty,Stone,1054,2231,2,1579,1802,49432
uscounty,Richmond,1698,5069,1,3864,4380,196888
uscounty,Stokes,2620,6429,0,4879,5756,196888
uscounty,Clarke,2710,7062,2,6032,5976,196888
uscounty,Fayette,1749,7766,2,6133,6517,196888
uscounty,Marin,764,2052,1,1649,1692,49432
uscounty,Randall,1182,4254,0,3357,3354,49432
uscounty,Rusk,2425,4909,0,3102,3820,196888
uscounty,Warren,1249,2526,0,1987,2064,49432
uscounty,Van Wert,1121,3418,0,2601,2878,49432
uscounty,Glades,5130,15226,0,13107,13198,196888
uscounty,Meriwether,3075,9190,0,7076,7342,196888
uscounty,Costilla,701,1530,0,1140,1311,49432
uscounty,Coryell,2908,8824,0,7539,7533,196888
uscounty,Adair,128,272,0,222,218,12568
uscounty,Chattahoochee,8737,25064,1,20655,20809,786712
uscounty,Mariposa,1291,4854,1,4163,4137,49432
uscounty,Howard,3286,19232,2,15030,15097,196888
uscounty,Marion,991,3961,0,3107,3262,49432
uscounty,Milwaukee,729,1575,0,1141,1306,49432
uscounty,Scott,2162,6397,0,5238,5247,196888
uscounty,Pickaway,1847,4117,4,3203,3195,49432
uscounty,Powhatan,334,1033,0,830,833,12568
uscounty,Broomfield,1200,2497,1,1237,2262,49432
uscounty,Lawrence,1507,3398,0,2917,2875,49432
uscounty,Antrim,2689,13340,1,11048,10968,196888
uscounty,Marlboro,1080,2475,0,2021,2079,49432
uscounty,Benewah,1627,5172,0,4029,4156,196888
uscounty,Lee,3571,22436,0,17830,18068,196888
uscounty,Nemaha,1126,2429,1,1801,1804,49432
uscounty,Carteret,1584,3697,2,2922,3056,49432
uscounty,Pottawatomie,1481,5175,0,4254,4330,49432
uscounty,Jackson,1024,4331,1,3710,3708,49432
uscounty,Comal,814,1613,0,1143,1207,49432
uscounty,Nantucket,1032,2183,0,1657,1563,49432
uscounty,Bamberg,984,1723,0,1314,1298,49432
uscounty,Aransas,1725,3800,0,2860,3078,196888
uscounty,Berrien,400,1288,0,986,1006,12568
uscounty,Vermillion,1690,3868,0,2553,3253,49432
uscounty,Roscommon,3566,9920,0,7768,7768,196888
uscounty,Alleghany,3665,23787,0,19120,19254,196888
uscounty,Lassen,2349,9316,0,7111,7856,196888
uscounty,Falls Church,2578,6093,0,4997,4879,196888
uscounty,Manatee,3958,11127,0,8537,9453,196888
uscounty,Muskingum,1427,2994,0,2179,2370,49432
uscounty,Chaffee,1887,5175,0,4361,4636,196888
uscounty,Crowley,2099,8230,0,6860,6813,196888
uscounty,Fremont,1180,2248,0,1514,1717,49432
uscounty,Pearl River,787,1521,0,1065,1264,49432
uscounty,Perry,1607,5377,1,3943,4344,196888
uscounty,Custer,782,1536,0,1058,1284,49432
uscounty,Calhoun,3740,13439,2,10260,10755,196888
uscounty,Kenton,4234,8566,0,4288,8263,196888
uscounty,Chickasaw,2675,13127,0,10185,10428,196888
uscounty,DeKalb,1363,3096,0,2258,2360,49432
uscounty,Hancock,1353,3063,0,2481,2499,49432
uscounty,Stark,1791,6684,0,5794,5740,196888
uscounty,Luce,1125,1945,0,1133,1513,49432
uscounty,Carter,3217,11047,0,9245,9212,196888
uscounty,Pasquotank,1473,3367,0,2598,2822,49432
uscounty,Taos,2996,9364,1,7528,7598,196888
uscounty,Bolivar,1043,2186,1,1521,1869,49432
uscounty,Nye,1812,4802,1,3542,4053,196888
uscounty,Hawkins,1335,3598,1,2739,2919,49432
uscounty,Bowman,614,1242,0,1052,1056,49432
uscounty,Fulton,2150,8928,1,7364,7287,196888
uscounty,Lafayette,1377,2560,0,2156,2030,49432
uscounty,Jack,1154,2736,0,2093,2180,49432
uscounty,Stark,1189,2476,1,1860,2076,49432
uscounty,Greer,4739,21345,0,16276,16497,196888
uscounty,Hemphill,5387,20475,0,16543,16685,196888
uscounty,Nez Perce,1182,2603,0,2210,2300,49432
uscounty,Walworth,1006,2627,0,2234,2239,49432
uscounty,Napa,3240,8376,0,7032,7055,196888
uscounty,Cotton,4616,14609,3,11639,12214,196888
uscounty,Washington,1449,3133,0,2699,2629,49432
uscounty,Cayuga,1375,3210,0,2577,2637,49432
uscounty,Shackelford,4555,8871,0,4568,8380,196888
uscounty,San Jacinto,2663,7881,0,6359,6554,196888
uscounty,Dubuque,1820,8754,0,7390,7321,196888
uscounty,Goochland,1328,3213,0,2331,2625,49432
uscounty,Sherman,3958,12780,0,10031,10360,196888
uscounty,Richland,1269,2959,0,2225,2622,49432
uscounty,Adams,2242,6858,3,5359,5598,196888
uscounty,Champaign,4107,12789,0,10927,10926,196888
uscounty,Sullivan,1733,6036,1,4753,4929,49432
uscounty,Iroquois,1085,2180,0,1867,1804,49432
uscounty,Poweshiek,1768,6303,0,4751,4913,196888
uscounty,Wayne,8979,26368,2,21529,22471,786712
uscounty,Fayette,1789,5191,0,4449,4444,196888
uscounty,Hancock,2982,8543,1,6610,7127,196888
uscounty,Kendall,1921,4103,1,2944,3476,196888
uscounty,Greene,2127,10730,0,9151,9218,196888
uscounty,Orange,4139,22579,0,18240,18800,196888
uscounty,McCurtain,2507,6312,2,5196,5157,196888
uscounty,Tift,4126,16906,0,13845,13992,196888
uscounty,Cass,4150,21131,1,17376,17338,196888
uscounty,Kingsbury,554,1047,0,832,807,49432
uscounty,Converse,1884,6438,0,5269,5192,196888
uscounty,Herkimer,2783,13753,0,11216,11171,196888
uscounty,Logan,3749,12466,1,10594,10607,196888
uscounty,Gogebic,3140,9217,1,7322,7818,196888
uscounty,Becker,3278,9932,1,8436,8374,196888
uscounty,Marshall,1844,5216,0,4016,4459,196888
uscounty,Union,578,1171,1,999,1023,49432
uscounty,Mineral,923,2038,0,1429,1610,49432
uscounty,Ashland,949,1855,0,1418,1511,49432
uscounty,Ford,2132,6950,0,5465,5368,196888
uscounty,Emmons,607,1674,0,1442,1442,49432
uscounty,Shasta,1094,2330,0,1631,2014,49432
uscounty,Vermilion,1685,4192,0,3439,3544,196888
uscounty,Randolph,8257,26516,1,20590,21577,786712
uscounty,Oneida,2204,9589,0,7570,7674,196888
uscounty,East Carroll,1206,2821,1,2421,2406,49432
uscounty,East Feliciana,5007,12421,0,10575,10539,196888
uscounty,St. Bernard,1034,4638,0,3809,3782,49432
uscounty,Wharton,1015,2376,0,1811,1778,49432
uscounty,Prince of Wales-Hyder,1835,5009,2,3911,4227,196888
uscounty,Petersburg,1657,2958,0,2320,2170,49432
uscounty,Floyd,1131,2183,0,1552,1886,49432
uscounty,Wrangell,1174,2145,0,1690,1673,49432
uscounty,Madison,543,1092,0,926,993,49432
uscounty,Blount,5679,63912,0,48746,50592,196888
uscounty,Gallatin,1665,3126,0,2156,2211,49432
uscounty,Darlington,6931,30998,0,23612,25475,786712
uscounty,Escambia,1404,2855,1,2240,2162,49432
uscounty,Haralson,3262,13535,0,10607,10610,196888
uscounty,Allen,1843,5192,1,4183,4441,196888
uscounty,Douglas,2479,12929,0,10104,10010,196888
uscounty,Greene,789,1596,1,1256,1421,49432
uscounty,Guam,1048,3018,0,2475,2400,49432
uscounty,Waushara,1327,3467,0,2945,2934,49432
uscounty,Izard,643,1220,0,1003,1085,49432
uscounty,Monterey,2133,9614,1,8457,8440,196888
uscounty,Grant,932,2535,0,1845,1916,49432
uscounty,Miller,3684,12831,1,9794,10285,196888
uscounty,Wilkes,531,1196,0,1032,995,49432
uscounty,Juneau,1066,1925,0,1568,1276,49432
uscounty,Platte,2217,11758,0,9264,9544,196888
uscounty,Buchanan,1810,4706,0,3359,3819,196888
uscounty,Limestone,2598,6552,0,5036,5289,196888
uscounty,Henry,1815,5069,0,4353,4496,196888
uscounty,Polk,1273,3033,3,2601,2577,49432
uscounty,Ottawa,1084,2423,0,1707,1977,49432
uscounty,Norman,1141,2504,0,2073,2153,49432
uscounty,Shelby,983,1947,1,1588,1671,49432
uscounty,Carroll,1904,4446,0,3941,3975,196888
uscounty,Benton,2874,8951,0,7770,8027,196888
uscounty,Martin,2243,7684,2,5823,5799,196888
uscounty,Chisago,2457,33135,0,26964,27785,196888
uscounty,Owsley,4519,18212,0,14860,14918,196888
uscounty,Bradford,3602,14085,1,11768,11643,196888
uscounty,Hancock,1550,3939,0,3420,3413,196888
uscounty,Cole,1545,3703,0,3148,3236,196888
uscounty,Berrien,665,1602,2,1236,1386,49432
uscounty,Huntingdon,1141,2350,1,1769,1951,49432
uscounty,Dawes,6732,27060,1,21388,21333,786712
uscounty,Patrick,1762,7051,1,5249,5225,49432
uscounty,Montmorency,2843,8826,0,7126,7063,196888
uscounty,Oscoda,6937,22147,2,17038,18280,786712
uscounty,Colfax,616,1288,0,927,1065,49432
uscounty,St. Clair,1862,5339,2,4533,4510,196888
uscounty,Washington,1534,7409,0,5908,6119,49432
uscounty,Bedford,5854,19185,1,15793,16305,196888
uscounty,Scott,896,1549,0,1143,972,49432
uscounty,Labette,1151,2265,0,1711,1687,49432
uscounty,Lawrence,1364,3246,1,2582,2855,49432
uscounty,Harrison,1441,3346,0,2680,2735,49432
uscounty,Alexander,1045,3053,2,2339,2452,49432
uscounty,Cape May,6537,38126,1,30262,32464,786712
uscounty,Cheshire,979,2874,4,2140,2416,49432
uscounty,Marshall,2146,7164,0,5590,5489,196888
uscounty,King William,4275,19680,0,15671,15729,196888
uscounty,Huerfano,3924,16235,0,12890,12816,196888
uscounty,Karnes,1447,3055,2,2209,2203,49432
uscounty,Chester,1936,5052,0,4067,4275,196888
uscounty,Scott,1212,2766,2,2129,2260,49432
uscounty,Millard,3801,12677,0,9219,10343,196888
uscounty,Morgan,1653,3526,0,2536,2752,49432
uscounty,Kaufman,1239,3202,0,2350,2349,49432
uscounty,Greenlee,1637,3030,1,2265,2453,49432
uscounty,Maricopa,1909,3822,0,2618,3048,49432
uscounty,Ogemaw,1001,3411,1,2756,2760,49432
uscounty,Jackson,1558,3460,0,2437,2615,49432
uscounty,Richland,1514,4058,0,3079,3499,196888
uscounty,Blount,1492,5481,0,4500,4497,49432
uscounty,Liberty,1357,2888,0,1966,2588,49432
uscounty,Duval,4188,21659,2,17547,17839,196888
uscounty,Ralls,1909,8142,0,6352,6541,196888
uscounty,Johnson,1172,2636,2,2357,2237,49432
uscounty,Clay,1185,2351,0,1534,1785,49432
uscounty,Grant,7604,23773,0,18819,18906,786712
uscounty,Coos,3037,12235,1,9866,9751,196888
uscounty,Franklin,2090,4585,0,4236,4174,196888
uscounty,Warren,7943,30765,1,23193,25484,786712
uscounty,Madison,905,1815,1,1510,1407,49432
uscounty,Atoka,1330,2979,0,2178,2069,49432
uscounty,Menard,1818,4760,0,3738,3785,196888
uscounty,Bartow,86,184,0,162,158,12568
uscounty,Lake,1371,2714,0,2111,2251,49432
uscounty,Okmulgee,2323,13115,1,9237,10891,196888
uscounty,Sheridan,3226,7572,0,5150,6473,196888
uscounty,Fulton,1215,2404,0,2031,2144,49432
uscounty,Johnson,3010,15633,0,12689,12725,196888
uscounty,Calvert,3123,7598,0,6676,6857,196888
uscounty,Washburn,3309,21947,0,18229,18303,196888
uscounty,Jefferson,1786,4577,1,3607,3635,196888
uscounty,Aguada,6056,73624,1,55681,56897,196888
uscounty,Winona,1989,9130,0,7507,7499,196888
uscounty,Warren,3465,10567,0,9088,9111,196888
uscounty,Andrew,1550,5774,0,4486,4790,196888
uscounty,Montgomery,2197,4705,1,3803,4030,196888
uscounty,Cherokee,2779,7642,0,5688,6206,196888
uscounty,Halifax,2343,9951,0,7730,7721,196888
uscounty,Sandoval,499,1225,0,1079,1061,49432
uscounty,Clay,1059,2601,0,2385,2364,49432
uscounty,Clinton,1784,6362,2,5318,5280,196888
uscounty,Linn,709,1607,0,1364,1397,49432
uscounty,Lafayette,1948,6036,0,4792,4749,196888
uscounty,Washington,2741,5640,2,3829,4628,196888
uscounty,Preston,1744,3579,1,2719,2936,49432
uscounty,Rota,10189,27694,1,21820,22102,786712
uscounty,Waupaca,1933,7348,1,6143,6082,196888
uscounty,Edwards,1541,4530,3,3592,3642,196888
uscounty,Lake,212,485,1,420,411,12568
uscounty,Ozark,1714,4644,0,3310,3413,49432
uscounty,Waller,1116,2247,0,1435,1796,49432
uscounty,Monroe,1275,3057,0,1892,2513,49432
uscounty,Essex,5677,24918,0,18127,20073,196888
uscounty,Lunenburg,7889,42251,3,34352,34572,786712
uscounty,Traill,1301,3761,0,2959,2980,49432
uscounty,Hall,2699,7138,0,5643,5911,196888
uscounty,Treutlen,2145,4395,0,3919,3521,196888
uscounty,Calhoun,1078,2138,0,1423,1649,49432
uscounty,Vilas,10492,43121,0,32700,32978,786712
uscounty,Beltrami,3594,16651,4,13229,13559,196888
uscounty,Coamo,675,1671,0,1202,1382,49432
uscounty,Guánica,2287,6960,1,5464,5504,196888
uscounty,Dorchester,1498,2653,1,2261,1919,49432
uscounty,Columbia,1604,3907,2,3071,3267,196888
uscounty,Clark,709,1413,0,1012,1184,49432
uscounty,Maverick,1980,4225,0,3481,3659,196888
uscounty,Pima,1058,2226,0,1609,1839,49432
uscounty,Cibola,838,1699,0,1159,1499,49432
uscounty,Burlington,747,1501,0,1222,1229,49432
uscounty,Rutland,3671,10920,1,8884,8948,196888
uscounty,Early,1597,5970,3,4848,4843,196888
uscounty,Dukes,860,1584,0,1139,1368,49432
uscounty,McHenry,5072,18776,0,15037,14490,196888
uscounty,Wayne,4400,13549,2,10847,11065,196888
uscounty,LaMoure,1437,3369,0,2613,2894,49432
uscounty,Butte,795,2258,0,1975,1973,49432
uscounty,Coos,1330,3173,0,2259,2759,49432
uscounty,Kidder,1236,2730,0,2092,2028,49432
uscounty,Kleberg,1396,5938,1,5162,5102,49432
uscounty,Porter,2152,4258,0,2959,3608,196888
uscounty,Newton,1268,2886,0,2345,2216,49432
uscounty,Sampson,976,1996,0,1728,1735,49432
uscounty,Moore,3721,16549,3,13754,13965,196888
uscounty,Pinellas,2624,7966,0,6531,6528,196888
uscounty,Barranquitas,909,1867,1,1354,1526,49432
uscounty,Hamilton,5358,27674,1,22600,22708,196888
uscounty,Perry,1681,4710,1,3734,3935,196888
uscounty,Cheyenne,1833,5089,0,3993,4090,49432
uscounty,Delta,1125,3047,0,2146,2446,49432
uscounty,Wayne,1968,12092,0,9324,9508,196888
uscounty,Gaines,647,1218,0,826,984,49432
uscounty,Marion,1036,2160,3,1828,1900,49432
uscounty,Watauga,578,1300,1,802,1134,49432
uscounty,Roanoke,5494,15634,0,12272,12108,196888
uscounty,Martin,5989,18631,0,15776,15981,196888
uscounty,Bowie,166,337,0,276,271,12568
uscounty,Weber,2867,13107,6,10359,10944,196888
uscounty,Marion,900,2388,1,1776,2131,49432
uscounty,Jefferson,87,232,1,203,199,3352
uscounty,Jackson,2400,8134,0,6498,6414,196888
uscounty,Nelson,3404,6831,0,4977,5575,196888
uscounty,Clinton,517,1009,0,847,865,49432
uscounty,Garfield,1993,5861,1,5124,5074,196888
uscounty,Ray,1783,5926,1,4775,4784,196888
uscounty,Hocking,709,1504,0,1084,1217,49432
uscounty,Lowndes,3709,9119,0,7420,8095,196888
uscounty,Candler,6687,15881,0,13906,13986,786712
uscounty,Linn,1507,3537,0,2868,2611,49432
uscounty,Trinity,1003,2057,0,1501,1601,49432
uscounty,Muscogee,2221,7431,2,6005,6014,196888
uscounty,Tallahatchie,4559,14687,0,11886,11906,196888
uscounty,Atchison,1056,2205,0,1596,1772,49432
uscounty,Lares,4369,14514,3,10643,11518,196888
uscounty,Andrews,1565,5077,1,3768,4229,49432
uscounty,Miami,854,1655,0,1177,1331,49432
uscounty,Potter,3402,11705,0,9790,9733,196888
uscounty,Seminole,1390,3634,0,2875,2977,49432
uscounty,Aiken,1563,3119,0,2743,2763,196888
uscounty,Manu'a,3809,12166,2,10162,10362,196888
uscounty,Mendocino,1226,2531,0,1873,1952,49432
uscounty,Chesapeake,2481,7772,2,6754,6779,196888
uscounty,Tinian,2186,7101,1,6250,6364,196888
uscounty,Yauco,4455,12413,1,10075,10091,196888
uscounty,Sweetwater,1986,10769,1,8981,8831,196888
uscounty,Garza,1904,7792,1,6269,6364,196888
uscounty,Hardy,3640,22000,1,17064,17522,196888
uscounty,Adjuntas,1375,4062,1,3304,3353,49432
uscounty,Ozaukee,1299,4694,0,3743,3923,49432
uscounty,Sullivan,4401,17098,1,13575,13488,196888
uscounty,Laurens,1145,2861,0,2105,2342,49432
uscounty,Crook,1871,5939,0,4918,5036,196888
uscounty,Sheboygan,1019,2041,0,1573,1639,49432
uscounty,Hampden,1274,2414,0,1890,1933,49432
uscounty,Caldwell,1140,2355,0,1761,1865,49432
uscounty,Cloud,2015,4745,1,3935,3937,196888
uscounty,Inyo,1665,3030,1,2557,2237,49432
uscounty,Coosa,1337,3543,2,2816,2896,49432
uscounty,Dickinson,1374,3494,1,2990,2981,49432
uscounty,Harlan,1597,4830,1,3790,3904,49432
uscounty,Geary,1248,2372,1,1875,2132,49432
uscounty,Berks,1639,7297,1,5797,5898,196888
uscounty,Carter,1818,4002,0,2907,3398,196888
uscounty,Lyon,7773,23757,0,19651,19986,786712
uscounty,Charlotte,1334,2737,0,1794,2459,49432
uscounty,Washington,3773,12264,0,9205,9914,196888
uscounty,Newberry,1108,5311,0,4486,4426,49432
uscounty,Isle of Wight,1097,2726,0,2093,2155,49432
uscounty,Wheeler,1463,3841,1,3090,3023,49432
uscounty,Butler,1577,3554,0,2867,3052,49432
uscounty,Iberville,4368,12216,0,9717,9808,196888
uscounty,Sharkey,2628,7418,0,6228,6249,196888
uscounty,Fauquier,1242,3575,1,3009,2830,49432
uscounty,Radford,822,2092,0,1655,1723,49432
uscounty,Douglas,1002,2054,0,1586,1606,49432
uscounty,Franklin,5164,15120,1,12404,12367,196888
uscounty,Greene,3325,12125,0,9745,9773,196888
uscounty,Rush,1543,3004,0,2061,2331,49432
uscounty,Washington,1660,4015,0,3533,3534,196888
uscounty,Laclede,509,983,0,801,836,49432
uscounty,Mercer,738,1357,0,995,1020,49432
uscounty,Craighead,1282,2842,0,2106,2126,49432
uscounty,Saline,3556,13490,2,10890,10835,196888
uscounty,White,2067,9432,1,7739,7731,196888
uscounty,De Witt,2978,17433,0,13641,13786,196888
uscounty,White Pine,1987,3982,0,2782,3416,196888
uscounty,Goodhue,923,2165,0,1603,1796,49432
uscounty,Swain,3404,10451,0,8084,8033,196888
uscounty,Pasco,5764,18835,1,15572,15882,196888
uscounty,Sumter,1147,2519,0,1937,2154,49432
uscounty,Nassau,656,1694,0,1362,1490,49432
uscounty,Steele,1838,5113,1,3893,4330,196888
uscounty,Vanderburgh,925,2137,2,1884,1913,49432
uscounty,Franklin,1486,2870,0,2389,2337,49432
uscounty,Avery,2498,14958,6,11290,12457,196888
uscounty,Wood,4534,21848,0,17635,18168,196888
uscounty,Bayfield,2067,7480,1,6472,6314,196888
uscounty,Stewart,1437,2878,0,2647,2669,196888
uscounty,Portage,1386,2974,0,2153,2206,49432
uscounty,Lexington,1733,3934,0,3433,3434,196888
uscounty,Anne Arundel,2496,6737,0,5345,5639,196888
uscounty,Fond du Lac,5768,21218,0,16007,17619,196888
uscounty,Webster,1257,3426,0,2866,2902,49432
uscounty,Kewaunee,3749,15410,1,12541,12746,196888
uscounty,Parmer,6465,20472,0,16773,16807,786712
uscounty,Woods,1744,6619,3,4921,5836,196888
uscounty,Elliott,1156,3685,0,2852,3015,49432
uscounty,Berkshire,2427,7086,0,5719,6046,196888
uscounty,Chariton,1352,3204,0,2370,2350,49432
uscounty,Rio Blanco,3042,9844,3,8009,8527,196888
uscounty,Morgan,1791,4328,0,3196,3716,196888
uscounty,Malheur,4243,13058,0,10458,10274,196888
uscounty,Middlesex,2427,7659,1,6553,6536,196888
uscounty,Russell,8011,25113,3,20323,20419,786712
uscounty,Putnam,1015,2152,0,1285,1704,49432
uscounty,Haakon,1285,2829,0,2166,2405,49432
